SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,charge_ratio,gender_Male,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,tenure_group_13-24,tenure_group_25-48,tenure_group_49-60,tenure_group_61-72,Churn
0,1,1,43,1,0,75.2,3254.35,0.023107532994299938,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,0
0,1,0,61,1,0,101.15,6383.9,0.01584454643713091,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False,False,False,False,True,0
0,0,0,1,1,0,44.4,44.4,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1
1,0,0,5,1,1,89.5,477.7,0.1873560812225246,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,1
0,0,0,66,1,0,68.75,4447.55,0.015457948758305133,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,0
0,1,0,67,1,1,111.05,7321.05,0.01516858920510036,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,0
0,1,0,42,1,1,99.0,4135.0,0.023941958887545346,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,True,False,False,0
1,1,0,1,1,1,86.05,86.05,1.0,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,1
0,1,1,31,1,0,21.0,697.7,0.030098896373799627,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,0
0,0,0,7,1,1,19.4,168.65,0.11503112955825673,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,0
0,0,0,4,0,1,44.55,174.3,0.2555938037865748,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,1
0,1,1,34,1,0,77.2,2753.8,0.02803398939647033,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,True,False,False,0
0,0,0,3,1,1,19.45,69.25,0.2808664259927798,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,0
0,1,1,19,0,1,24.85,434.8,0.05715271389144434,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,0
0,1,1,31,0,0,35.4,1077.5,0.0328538283062645,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,1
0,0,0,1,1,0,95.65,95.65,1.0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,1
0,0,0,3,0,0,41.35,107.25,0.38554778554778557,True,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,0
0,1,0,46,1,0,19.6,851.2,0.023026315789473683,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,0
0,0,0,1,1,0,20.95,20.95,1.0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,1
0,1,1,69,1,0,84.45,5848.6,0.014439353007557363,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0
0,0,0,5,1,0,20.25,109.8,0.18442622950819673,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,0
0,0,0,1,1,0,19.65,19.65,1.0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,0
0,0,0,26,1,1,20.65,595.5,0.034676742233417296,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,0
1,0,0,10,0,1,34.7,329.8,0.1052152819890843,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,1
0,0,0,25,1,0,99.3,2513.5,0.03950666401432266,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,0
0,1,1,64,1,0,81.05,5135.35,0.015782760668698333,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0
0,1,1,30,1,0,67.6,2000.2,0.0337966203379662,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,0
0,0,0,13,1,1,70.15,931.75,0.07528843573920044,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,0
0,1,0,64,1,1,115.0,7396.15,0.015548630030488836,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False,False,False,False,True,0
0,0,1,46,1,1,84.8,3958.85,0.021420361973805525,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0
0,0,0,12,1,0,19.7,260.9,0.07550785741663472,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,0
0,0,0,15,1,0,19.75,297.3,0.06643121426168853,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,1
0,1,1,17,1,1,92.55,1515.1,0.06108507689261435,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,1
0,1,1,13,1,1,63.15,816.8,0.07731390793339864,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,0
0,1,1,67,1,0,74.0,4868.4,0.015200065730013968,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,True,0
0,1,0,24,0,0,29.1,688.0,0.04229651162790698,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,0
0,0,0,6,1,0,50.05,288.35,0.1735737818623201,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,0
1,1,0,53,1,1,60.05,3229.65,0.018593346028207388,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,1
1,1,0,16,1,1,74.3,1178.25,0.06305962232123913,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1
0,0,0,10,1,0,20.0,185.4,0.10787486515641855,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,0
0,0,0,13,1,1,74.65,966.25,0.07725743855109962,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,0
0,0,0,9,1,1,85.35,758.6,0.1125098866332718,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,1
0,0,0,25,1,0,74.3,1863.8,0.03986479235969525,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,1
1,0,0,7,0,1,44.4,265.8,0.16704288939051917,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,0
0,1,1,38,1,1,85.4,3297.0,0.025902335456475585,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,0
0,1,0,43,1,1,94.1,4107.3,0.022910427774937306,False,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,0
0,0,1,4,1,1,98.1,396.3,0.24753974261922784,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,1
0,0,0,25,1,0,108.9,2809.05,0.03876755486730389,False,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,0
0,0,1,27,1,0,56.2,1567.55,0.03585212592899748,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,0
0,1,1,72,1,0,26.1,1851.45,0.014097059061816415,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,True,0
0,0,1,71,1,1,85.45,6028.95,0.014173280587830387,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,0
0,0,0,24,1,1,88.95,2072.75,0.04291400313593053,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,0
0,0,0,50,1,1,109.65,5551.15,0.01975266386244292,False,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,1
0,0,0,57,1,1,74.35,4317.35,0.01722121208611764,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,0
0,0,0,15,1,0,48.85,736.8,0.06630021715526602,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,0
0,0,0,4,1,1,80.1,336.15,0.23828647925033467,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0
0,0,0,28,1,0,56.05,1522.65,0.03681082323580599,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0
1,0,0,9,1,1,74.55,622.9,0.11968213196339701,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1
0,1,0,55,1,1,89.8,4959.6,0.018106298895072183,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0
0,0,0,3,1,1,100.95,329.95,0.3059554477951205,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,1
0,0,0,10,1,1,94.9,1048.85,0.09048004957810937,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,1
0,0,1,55,1,0,19.1,1001.5,0.01907139291063405,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,0
0,1,1,20,1,0,20.35,442.6,0.04597830998644374,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False,False,0
0,1,1,62,1,1,106.05,6703.5,0.01582009398075632,False,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,True,False,False,False,False,False,True,0
1,1,0,32,1,1,104.9,3351.55,0.031298951231519746,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,1
0,0,0,43,1,1,19.65,779.25,0.02521655437921078,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,0
0,1,0,9,0,0,24.1,259.8,0.09276366435719785,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1
0,1,0,60,1,0,59.85,3483.45,0.017181242733496964,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0
0,1,0,58,1,1,86.1,4890.5,0.017605561803496574,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,0
0,0,1,7,1,0,19.45,136.75,0.14223034734917733,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,0
0,1,1,2,1,0,97.1,184.15,0.5272875373336953,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,0
1,0,0,37,0,0,36.65,1315.0,0.027870722433460074,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0
1,1,1,65,1,1,103.9,6767.1,0.015353696561303956,False,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,False,False,False,False,False,True,0
0,1,1,39,1,0,19.75,757.95,0.026057127778877233,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,0
0,1,0,66,1,1,104.05,6890.0,0.015101596516690855,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,True,False,False,False,False,True,1
0,0,0,68,1,0,24.55,1657.4,0.014812356703270182,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,True,0
0,1,1,62,0,0,48.7,3008.55,0.016187199813863823,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,0
0,0,0,3,1,1,88.35,262.05,0.33714939896966223,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,1
0,1,0,72,1,1,109.55,8165.1,0.013416859560813706,False,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,0
0,1,0,41,1,0,20.65,875.55,0.0235851750328365,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,True,False,False,0
0,1,1,29,1,0,94.65,2649.15,0.03572844119812015,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,1
0,0,0,4,1,0,55.2,220.65,0.2501699524133243,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0
0,0,0,53,1,0,24.05,1301.9,0.018473000998540594,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,0
1,1,0,1,1,1,74.4,74.4,1.0,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1
0,1,1,41,1,0,79.9,3326.2,0.024021405808430044,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,1
0,1,0,39,1,1,20.45,790.0,0.025886075949367086,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,0
0,1,0,63,1,0,19.25,1237.65,0.01555367026219044,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,True,0
0,0,0,15,1,1,26.35,378.6,0.06959852086634971,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,0
0,1,0,13,1,0,43.8,592.65,0.07390534042014679,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,0
0,0,0,1,1,1,50.15,50.15,1.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
0,0,0,1,1,0,20.45,20.45,1.0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,0
1,0,0,8,1,1,69.7,560.85,0.12427565302665597,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1
0,0,0,60,1,0,61.4,3638.25,0.016876245447674017,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,0
1,1,0,12,1,1,98.1,1060.2,0.09252971137521221,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,1
0,1,0,40,1,0,70.75,2921.75,0.024214939676563702,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False,True,False,False,0
0,0,0,66,1,1,61.15,4017.45,0.01522109796014885,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0
0,1,1,42,1,0,20.25,854.9,0.023686980933442507,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,0
1,0,0,66,1,1,63.85,4174.35,0.015295794554840873,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,0
0,0,0,49,1,0,98.7,4920.55,0.02005873327168711,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,0
0,0,0,1,1,0,20.5,20.5,1.0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,1
0,0,0,41,1,0,20.0,810.3,0.024682216463038382,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,0
0,1,1,41,1,0,19.3,772.4,0.02498705334023822,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,0
0,1,1,23,1,0,84.4,1936.85,0.04357590933732607,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,0
0,0,0,3,0,0,25.1,79.8,0.31453634085213034,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0
0,0,0,4,0,0,48.25,202.25,0.23856613102595797,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,0
0,1,1,52,1,0,19.85,1070.5,0.018542737038766934,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,0
1,1,0,4,1,1,99.6,347.65,0.2864950381130447,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,1
0,0,0,11,1,1,94.2,999.9,0.09420942094209421,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,0
0,1,0,2,1,1,62.15,113.1,0.5495137046861185,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0
0,1,0,26,1,0,79.3,2015.8,0.03933922016073023,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
0,1,1,24,1,1,56.25,1454.25,0.038679731820526045,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,0
0,0,0,12,1,0,20.3,246.7,0.0822861775435752,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,0
1,1,0,60,1,1,99.0,6017.9,0.01645092141777032,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,0
0,1,1,64,1,1,90.6,5817.45,0.015573833896294768,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,0
0,1,0,66,1,1,85.9,5595.3,0.015352170571729846,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,0
0,0,0,60,1,1,79.2,4765.0,0.016621196222455406,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0
0,1,1,17,1,1,70.35,1201.65,0.05854450131069778,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,0
0,1,1,42,1,0,19.35,867.3,0.022310619162919407,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,0
0,0,0,1,1,1,50.15,50.15,1.0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0
0,1,1,47,1,0,63.8,3007.25,0.02121539612602876,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,0
0,1,0,10,1,1,20.55,252.75,0.08130563798219585,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,0
1,1,0,70,1,1,88.55,6306.5,0.014041068738603028,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,False,True,0
1,0,0,67,1,1,101.4,6841.05,0.014822286052579648,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,0
0,0,0,1,1,1,81.95,81.95,1.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,1
0,1,0,7,1,1,69.35,451.1,0.15373531367767676,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1
0,0,0,1,1,0,44.6,44.6,1.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
0,0,0,4,1,1,63.75,226.2,0.28183023872679047,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,0
0,1,1,66,1,0,109.25,7082.5,0.015425344158136251,False,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,0
0,0,0,12,1,1,84.6,1017.35,0.08315722219491817,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,0
0,0,0,24,1,0,20.45,527.35,0.03877879965867071,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0
0,0,0,26,1,1,85.75,2146.5,0.03994875378523177,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,0
0,0,0,6,1,1,91.1,455.3,0.2000878541620909,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,1
0,1,0,57,1,0,107.95,5969.85,0.018082531386885765,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,0
0,1,0,14,1,1,86.1,1235.55,0.06968556513293675,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,1
0,1,1,42,1,0,22.95,1014.25,0.022627557308355927,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False,0
0,0,0,25,1,1,94.7,2362.1,0.04009144405401973,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,1
0,1,0,64,1,0,19.45,1225.65,0.015869130665361234,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False,False,True,0
0,1,0,22,1,1,85.1,1873.7,0.04541815658856807,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,1
0,0,0,19,1,1,19.7,386.5,0.05097024579560155,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0
0,1,1,61,1,1,99.15,6010.05,0.016497366910425037,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,1
0,1,0,22,1,1,87.0,1850.65,0.04701050982087374,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,0
1,1,0,70,1,1,102.95,7101.5,0.014496937266774625,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,1
0,0,0,12,1,1,79.95,1043.4,0.07662449683726279,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0
0,1,0,31,1,1,64.0,1910.75,0.03349470103362554,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,0
0,0,0,11,1,1,64.9,716.1,0.09062980030721966,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,0
0,1,1,68,1,0,25.75,1686.15,0.015271476440411588,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,True,0
1,1,1,72,1,1,90.15,6716.45,0.0134222692047138,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,0
1,0,0,67,1,1,116.1,7839.85,0.014808956804020484,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,False,True,0
0,0,0,60,1,1,104.95,6236.75,0.016827674670301038,False,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,0
0,0,0,1,1,1,45.05,45.05,1.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1
1,0,1,1,1,1,71.0,71.0,1.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1
0,1,1,58,0,0,50.0,2919.85,0.01712416733736322,True,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,0
1,1,1,47,1,0,70.55,3309.25,0.02131902999168996,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
0,0,0,1,1,1,79.7,79.7,1.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,1
0,0,0,1,1,0,20.45,20.45,1.0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,0
0,0,0,22,1,0,59.0,1254.7,0.04702319279509046,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,1
0,0,0,48,1,1,60.35,2896.4,0.02083621046816738,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,1
0,1,0,37,1,1,19.85,717.5,0.027665505226480838,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,0
0,0,0,13,1,1,19.95,253.8,0.07860520094562647,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,0
0,0,0,43,1,0,26.45,1110.05,0.023827755506508716,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,0
0,0,0,6,0,1,63.4,348.8,0.18176605504587154,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,0
0,0,0,71,0,0,53.95,3888.65,0.01387370938500508,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,0
1,1,1,1,1,1,69.25,69.25,1.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1
0,1,1,72,1,1,95.1,6843.15,0.013897108787619737,False,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,0
